price,isOneOwner,mileage,year,displacement,trim
56.888,0,21.919,2012,4.6,7.0
43.595,0,63.17,2012,4.6,7.0
13.488,1,90.994,2006,3.7,1.0
27.991,0,79.943,2007,5.5,7.0
24.999,0,88.091,2007,5.5,7.0
7.0,0,131.968,2001,5.0,5.0
38.991,0,42.406,2007,5.5,8.0
49.9,0,29.254,2012,4.6,7.0
65.888,1,28.584,2012,4.6,7.0
24.988,0,70.014,2007,5.5,7.0
9.75,0,78.715,2003,4.3,4.0
37.998,0,38.835,2008,5.5,7.0
3.5,0,136.611,1999,5.0,5.0
32.995,0,63.05,2007,5.5,7.0
38.0,0,32.6,2010,3.5,2.0
74.411,0,1.117,2013,4.6,7.0
17.995,1,79.211,2006,5.0,5.0
13.556,0,60.107,2003,5.0,5.0
64.992,1,16.493,2013,4.6,7.0
74.995,0,5.682,2013,4.6,7.0
72.9,0,2.976,2012,4.6,7.0
28.98,0,89.15,2008,5.5,7.0
38.989,1,20.454,2008,5.5,7.0
42.995,0,72.6,2008,6.3,9.0
3.5,0,131.44,2002,4.3,4.0
52.995,0,20.473,2012,3.0,1.0
11.415,0,61.181,2001,4.3,4.0
25.999,0,108.759,2007,5.5,7.0
59.995,0,21.55,2013,4.6,7.0
5.49,1,64.55,1995,3.2,0.0
32.9,0,62.309,2007,5.5,7.0
41.5,0,51.347,2012,4.6,7.0
19.888,0,113.16,2007,5.5,7.0
52.988,1,19.409,2010,5.5,7.0
26.995,0,51.012,2007,5.5,7.0
23.025,0,68.148,2007,5.5,7.0
15.5,0,73.6,2005,5.0,5.0
59.85,1,25.01,2013,4.6,7.0
11.9,0,65.466,2002,4.3,4.0
48.99,1,29.522,2012,4.6,7.0
4.995,0,150.031,2001,4.3,4.0
52.9,0,48.637,2007,5.5,7.0
9.998,0,94.404,2002,4.3,4.0
7.999,0,120.333,2000,4.3,4.0
65.993,1,8.414,2013,4.6,7.0
27.2,0,51.886,2007,5.5,7.0
41.995,0,41.487,2011,5.5,7.0
9.995,0,94.758,2000,5.0,5.0
26.9,0,101.472,2007,5.5,7.0
15.995,0,92.583,2006,5.0,5.0
24.998,0,76.653,2007,5.5,7.0
4.995,0,131.649,2002,5.0,5.0
7.995,0,98.1,2000,5.0,5.0
49.777,0,27.026,2012,4.6,7.0
13.45,0,105.287,2006,5.0,5.0
42.9,0,14.53,2011,5.5,7.0
24.988,0,85.83,2008,5.5,7.0
27.5,0,73.85,2007,5.5,7.0
55.594,0,28.196,2012,4.6,7.0
23.867,0,94.095,2007,5.5,7.0
18.995,0,106.896,2006,4.3,4.0
63.975,0,6.211,2011,5.5,7.0
45.0,0,44.3,2011,5.5,7.0
11.95,0,75.343,2003,5.0,5.0
11.499,0,72.242,2005,5.0,5.0
29.991,0,89.277,2007,5.5,8.0
79.995,1,12.387,2012,5.5,9.0
48.999,1,35.199,2012,4.6,7.0
3.988,0,131.888,1998,3.2,0.0
26.995,1,41.99,2007,5.5,7.0
46.991,1,49.301,2010,5.5,7.0
3.995,0,186.15,1996,5.0,5.0
23.5,0,108.654,2008,5.5,7.0
24.991,0,84.556,2007,5.5,7.0
39.995,1,26.49,2012,4.6,7.0
19.493,0,55.313,2004,5.5,8.0
17.995,0,101.438,2003,5.5,8.0
31.995,0,86.898,2007,5.5,7.0
69.999,0,31.484,2012,4.6,7.0
12.0,0,107.016,2006,4.3,4.0
31.991,0,61.277,2008,5.5,7.0
78.671,0,18.66,2013,4.6,7.0
35.45,0,56.337,2008,5.5,7.0
3.995,0,181.0,1995,5.0,5.0
11.885,0,90.517,2004,4.3,4.0
5.999,0,170.254,2000,4.3,4.0
13.825,0,157.945,2002,5.4,6.0
45.995,0,46.313,2009,6.3,9.0
59.995,1,24.309,2012,4.6,7.0
19.988,1,92.523,2006,5.0,5.0
10.9,0,73.414,2003,5.0,5.0
10.99,1,116.56,2004,5.0,5.0
36.981,0,41.171,2007,5.5,7.0
6.995,0,103.579,2001,4.3,4.0
24.9,0,107.777,2008,5.5,7.0
63.682,0,17.2,2013,4.6,7.0
8.495,0,98.441,2000,4.3,4.0
27.495,0,72.712,2007,5.5,7.0
28.288,0,48.248,2007,5.5,7.0
23.995,0,109.5,2007,5.5,7.0
32.988,0,38.798,2007,5.5,7.0
28.999,0,73.217,2007,5.5,8.0
3.9,0,138.039,2000,4.3,4.0
62.995,0,29.675,2010,5.5,8.0
7.999,0,77.963,1997,5.0,5.0
30.356,0,49.937,2007,5.5,7.0
9.999,0,141.896,2005,5.0,5.0
15.998,0,99.405,2006,5.0,5.0
21.988,0,71.456,2006,5.0,5.0
49.88,0,40.356,2012,4.6,7.0
39.999,0,41.813,2010,5.5,7.0
60.992,1,33.892,2012,4.6,7.0
35.85,0,137.951,2007,6.0,10.0
52.9,1,30.314,2013,4.6,7.0
16.488,0,76.895,2006,4.3,4.0
13.999,0,124.0,2003,5.4,6.0
21.654,0,130.167,2008,5.5,7.0
44.795,0,54.893,2011,5.5,7.0
38.999,1,32.748,2010,5.5,7.0
8.991,0,68.884,1997,5.0,5.0
4.991,0,214.964,2002,4.3,4.0
7.9,0,75.438,1995,5.0,5.0
11.995,0,137.056,2006,4.3,4.0
39.8,1,41.146,2010,5.5,7.0
48.999,1,17.129,2013,4.6,7.0
38.995,0,64.2,2010,3.5,2.0
27.999,0,76.133,2008,5.5,7.0
35.895,1,82.209,2009,5.5,7.0
11.995,0,112.492,2004,4.3,4.0
37.294,0,55.168,2007,5.5,8.0
61.994,1,11.291,2013,4.6,7.0
27.718,0,103.852,2008,5.5,7.0
43.5,1,37.198,2011,5.5,7.0
24.977,0,100.645,2009,5.5,7.0
10.7,0,96.937,2009,5.5,7.0
4.95,0,73.68,1995,4.2,3.0
46.995,0,45.463,2011,5.5,7.0
22.885,1,120.44,2007,5.5,7.0
38.661,0,64.935,2010,5.5,7.0
3.499,0,133.43,1994,4.2,3.0
11.999,0,140.0,2000,4.3,4.0
12.99,0,77.247,2002,4.3,4.0
25.995,1,52.095,2007,5.5,7.0
34.999,1,29.286,2011,5.5,7.0
28.899,0,77.579,2008,5.5,7.0
11.9,0,128.989,2004,5.4,6.0
39.881,0,35.715,2011,5.5,7.0
28.5,0,52.251,2007,5.5,7.0
28.75,0,81.109,2008,5.5,7.0
12.995,0,72.659,2005,4.3,4.0
39.995,0,49.716,2009,5.5,7.0
15.991,0,149.907,2007,5.5,7.0
13.0,0,80.48,2005,4.3,4.0
6.995,0,173.386,2000,5.0,5.0
5.95,0,253.25,2001,5.0,5.0
41.499,0,37.356,2010,5.5,7.0
45.495,1,44.981,2011,5.5,7.0
13.476,0,105.239,2006,5.0,5.0
33.988,0,57.646,2008,5.5,7.0
53.499,0,27.264,2012,4.6,7.0
14.995,0,40.931,2005,4.3,4.0
47.995,0,62.114,2007,6.0,10.0
14.495,0,82.324,2005,4.3,4.0
47.998,0,30.248,2011,5.5,7.0
13.991,0,137.23,2005,5.0,5.0
27.9,0,68.046,2007,5.5,7.0
47.777,0,40.052,2013,4.6,7.0
71.597,0,36.62,2011,5.5,8.0
27.9,0,86.877,2007,5.5,7.0
19.991,0,42.264,2006,4.3,4.0
3.995,0,131.302,1996,3.2,0.0
17.998,0,74.584,2003,5.4,6.0
42.988,0,89.46,2010,5.5,7.0
27.495,0,109.431,2008,5.5,7.0
8.995,0,75.847,2000,4.3,4.0
29.833,0,56.087,2008,5.5,7.0
40.98,1,39.167,2009,5.5,7.0
10.4,0,150.776,2001,4.3,4.0
12.995,0,112.668,2005,4.3,4.0
43.995,0,42.251,2011,5.5,7.0
30.789,0,36.471,2010,5.5,7.0
75.887,0,29.054,2011,5.5,9.0
25.495,0,77.861,2008,5.5,7.0
12.994,0,87.291,2006,3.7,1.0
36.999,1,35.876,2011,5.5,7.0
13.999,0,84.353,2004,5.0,5.0
35.0,0,35.394,2007,5.5,7.0
41.995,0,40.371,2010,5.5,7.0
26.999,0,96.041,2008,5.5,7.0
25.899,1,62.181,2007,5.5,7.0
27.995,0,47.31,2007,5.5,7.0
5.988,0,92.127,1999,3.2,0.0
2.899,0,179.396,1995,3.2,0.0
24.95,0,95.476,2007,5.5,7.0
18.578,0,63.255,2006,5.0,5.0
7.991,0,107.481,2000,5.0,5.0
27.972,0,48.155,2006,5.4,6.0
29.999,0,89.359,2008,5.5,7.0
25.99,0,95.0,2007,5.5,7.0
39.981,0,41.393,2008,5.5,7.0
15.99,0,82.459,2006,5.0,5.0
23.893,0,86.132,2008,5.5,7.0
50.0,0,47.0,2008,6.3,9.0
30.881,0,46.827,2007,5.5,7.0
40.981,1,62.645,2008,6.3,9.0
39.999,0,90.009,2012,3.0,1.0
7.995,0,119.365,2002,5.0,5.0
32.882,0,47.554,2008,5.5,7.0
3.95,0,89.0,1994,4.2,3.0
5.9,0,101.493,2000,4.3,4.0
4.5,1,133.387,1996,3.2,0.0
42.499,1,53.735,2010,5.5,7.0
51.9,1,45.805,2011,5.5,7.0
9.998,0,95.43,2002,4.3,4.0
24.995,0,96.123,2007,5.5,7.0
31.995,0,55.1,2007,5.5,8.0
26.986,1,83.748,2007,5.5,7.0
25.995,1,87.0,2008,5.5,7.0
25.471,0,89.752,2007,5.5,7.0
41.476,0,29.554,2010,5.5,7.0
58.995,1,18.939,2013,4.6,7.0
73.99,0,17.052,2013,4.6,7.0
12.476,0,75.695,2004,5.0,5.0
28.984,0,72.604,2008,5.5,7.0
34.9,0,51.0,2008,5.5,7.0
54.45,0,74.676,2008,6.0,10.0
27.481,0,61.616,2007,5.5,7.0
37.999,1,59.378,2011,5.5,7.0
35.993,0,49.137,2008,5.5,7.0
45.995,1,42.829,2010,5.5,7.0
13.995,0,90.121,2004,5.0,5.0
36.999,0,65.0,2008,5.5,7.0
44.968,1,24.899,2007,5.5,8.0
23.99,0,92.713,2007,5.5,7.0
7.995,0,99.847,2001,5.0,5.0
29.991,0,61.451,2007,5.5,7.0
33.491,0,62.767,2009,5.5,7.0
47.995,0,29.307,2011,5.5,7.0
6.999,0,153.843,2000,5.0,5.0
36.999,1,44.198,2011,5.5,7.0
21.995,0,108.566,2008,5.5,7.0
43.95,0,36.068,2010,5.5,7.0
10.988,0,103.019,2001,5.8,8.0
26.986,0,66.049,2007,5.5,7.0
30.73,0,64.63,2007,5.5,7.0
28.998,0,63.941,2007,5.5,7.0
7.9,0,139.467,2002,4.3,4.0
9.995,0,124.522,2001,4.3,4.0
22.774,0,91.375,2007,5.5,7.0
27.9,0,79.566,2008,5.5,7.0
48.5,0,30.906,2010,5.5,7.0
59.991,0,14.852,2012,4.6,7.0
49.99,1,24.55,2011,5.5,7.0
39.9,0,79.849,2008,5.5,7.0
9.848,0,53.119,2001,4.3,4.0
13.99,0,111.0,2004,5.4,6.0
4.75,0,245.475,1997,4.2,3.0
46.99,0,37.094,2011,5.5,7.0
3.277,0,152.102,2000,4.3,4.0
54.995,1,26.201,2012,4.6,7.0
70.99,1,38.05,2009,6.0,10.0
35.995,1,97.355,2010,5.5,7.0
10.995,0,108.209,2003,5.0,5.0
39.991,0,42.748,2010,5.5,7.0
61.441,1,22.272,2012,4.6,7.0
15.992,0,65.501,2006,3.7,1.0
61.991,0,34.123,2013,4.6,7.0
18.995,0,95.227,2007,5.5,7.0
53.988,0,33.05,2012,4.6,7.0
59.9,1,18.749,2013,4.6,7.0
40.9,0,53.958,2011,5.5,7.0
32.988,0,64.302,2007,5.5,7.0
9.95,0,93.528,2004,4.3,4.0
7.0,0,102.525,2002,5.0,5.0
29.995,0,93.338,2008,5.5,7.0
27.8,0,107.248,2007,5.5,7.0
29.995,1,58.42,2008,5.5,7.0
27.995,0,62.929,2007,5.5,7.0
55.992,0,26.529,2012,4.6,7.0
22.991,0,108.07,2007,5.5,7.0
7.995,0,169.0,2001,5.0,5.0
8.995,1,75.782,1998,3.2,0.0
47.777,0,56.123,2012,4.6,7.0
23.9,0,104.481,2008,5.5,7.0
8.499,0,97.678,2001,4.3,4.0
42.99,1,52.565,2011,5.5,7.0
32.98,0,87.995,2009,5.5,7.0
13.99,0,82.411,2000,5.0,5.0
20.991,0,57.696,2006,4.3,4.0
42.995,0,47.618,2012,4.6,7.0
8.5,0,92.119,2000,5.0,5.0
49.8,1,38.628,2013,4.6,7.0
59.991,0,26.282,2012,4.6,7.0
15.0,0,83.072,2005,4.3,4.0
11.967,0,69.025,2003,4.3,4.0
58.888,1,26.215,2011,5.5,7.0
15.991,0,74.801,2006,3.7,1.0
67.893,0,21.806,2013,4.6,7.0
9.995,0,103.5,2004,5.0,5.0
26.991,0,62.996,2007,5.5,7.0
48.888,0,31.115,2012,4.6,7.0
8.45,0,103.923,2000,5.0,5.0
21.955,0,83.303,2007,5.5,7.0
17.991,1,41.088,2004,5.0,5.0
18.998,0,69.334,2006,4.3,4.0
49.99,0,27.934,2010,5.5,7.0
30.65,0,66.719,2007,5.5,7.0
52.999,0,43.611,2010,6.3,9.0
26.991,0,83.035,2007,5.5,7.0
21.99,0,50.017,2006,5.0,5.0
26.998,0,59.426,2007,5.5,7.0
15.999,0,102.0,2003,5.0,5.0
14.961,0,125.827,2006,5.0,5.0
12.986,0,78.078,2005,4.3,4.0
26.0,0,73.9,2006,6.0,10.0
4.996,0,135.774,2000,4.3,4.0
34.992,0,60.611,2009,5.5,7.0
70.0,0,20.751,2013,4.6,7.0
29.391,0,58.2,2007,5.5,7.0
25.997,1,74.385,2008,5.5,7.0
10.0,0,62.897,2001,5.8,8.0
40.9,0,68.946,2010,5.5,7.0
11.995,0,96.132,2005,4.3,4.0
53.995,0,24.482,2013,4.6,7.0
7.45,0,98.143,2000,4.3,4.0
24.0,0,99.3,2007,5.5,7.0
65.995,1,11.444,2013,4.6,7.0
26.975,0,69.536,2007,5.5,7.0
24.995,0,77.478,2007,5.5,7.0
26.9,0,74.622,2007,5.5,7.0
23.5,0,113.192,2007,5.5,7.0
65.584,0,6.106,2013,4.6,7.0
40.999,0,57.773,2012,3.0,1.0
39.885,0,53.028,2008,5.5,7.0
15.995,0,67.835,2004,4.3,4.0
28.0,0,55.084,2007,5.5,7.0
10.99,0,80.0,2004,4.3,4.0
8.995,0,175.325,2006,5.0,5.0
48.888,1,25.198,2011,3.5,2.0
47.951,0,33.301,2010,5.5,7.0
53.95,0,29.366,2012,4.6,7.0
12.588,0,63.572,2000,5.0,5.0
3.995,0,198.1,1995,3.2,0.0
57.995,0,17.5,2013,4.6,7.0
13.0,0,96.0,2004,5.0,5.0
79.999,0,68.026,2011,6.0,10.0
24.981,1,82.479,2007,5.5,7.0
35.995,0,32.5,2009,5.5,7.0
9.995,0,56.233,2001,5.0,5.0
21.29,0,35.2,2006,3.7,1.0
49.999,0,25.586,2012,4.6,7.0
53.95,0,17.483,2013,4.6,7.0
54.995,0,27.901,2011,5.5,7.0
38.995,0,44.141,2008,5.5,7.0
49.471,0,19.126,2011,5.5,7.0
34.0,0,48.564,2008,5.5,7.0
19.5,0,130.477,2007,5.5,7.0
49.972,0,27.606,2012,4.6,7.0
42.89,0,51.279,2012,4.6,7.0
13.981,0,82.827,2004,5.0,5.0
7.995,0,123.939,2000,4.3,4.0
34.994,0,35.336,2005,4.3,4.0
22.99,0,101.404,2007,5.5,7.0
25.925,1,73.092,2007,5.5,7.0
31.989,1,70.173,2008,5.5,7.0
26.99,0,74.872,2007,5.5,7.0
33.995,0,54.805,2007,5.5,7.0
35.495,0,51.13,2008,5.5,7.0
21.5,0,42.462,2005,5.0,5.0
31.2,0,76.453,2008,5.5,7.0
13.995,0,47.595,2006,4.3,4.0
4.75,0,122.493,1996,3.2,0.0
10.5,0,112.264,2003,5.0,5.0
12.985,0,82.526,2004,4.3,4.0
29.9,0,99.138,2008,5.5,7.0
22.995,0,91.143,2007,5.5,7.0
11.985,0,143.623,2006,4.3,4.0
33.495,0,52.234,2008,5.5,7.0
4.995,0,85.355,1997,4.2,3.0
39.99,0,32.015,2010,5.5,7.0
52.895,0,29.81,2011,5.5,7.0
46.782,0,45.594,2010,5.5,7.0
4.995,0,182.524,2000,5.0,5.0
64.998,0,18.101,2013,4.6,7.0
52.95,0,17.802,2010,5.5,7.0
6.399,0,143.53,1999,5.0,5.0
29.99,0,78.648,2007,5.5,7.0
5.99,0,129.0,2000,4.3,4.0
23.495,0,97.142,2007,5.5,7.0
37.992,0,37.806,2009,5.5,7.0
27.9,1,76.15,2007,5.5,7.0
33.995,0,97.663,2008,5.5,7.0
7.959,0,132.635,2002,4.3,4.0
62.995,0,38.362,2008,6.3,9.0
36.991,0,51.253,2008,5.5,7.0
39.99,0,55.938,2011,5.5,7.0
23.9,1,82.629,2007,5.5,7.0
9.995,0,71.118,2000,5.0,5.0
55.8,0,19.36,2012,4.6,7.0
8.995,0,131.94,2001,5.4,6.0
24.997,0,125.527,2007,5.5,7.0
47.9,0,33.75,2012,4.6,7.0
52.993,0,39.717,2011,5.5,7.0
15.395,0,98.38,2006,5.0,5.0
79.995,0,27.854,2012,5.5,9.0
45.999,0,17.918,2012,4.6,7.0
12.8,1,30.308,2001,4.3,4.0
28.231,1,66.438,2007,5.5,7.0
36.991,0,46.97,2008,5.5,7.0
13.9,0,44.0,2000,5.0,5.0
32.998,1,30.32,2007,5.5,7.0
14.9,0,67.963,2004,5.0,5.0
35.9,0,38.082,2007,5.5,7.0
7.9,0,130.0,2000,5.0,5.0
13.995,0,83.625,2006,4.3,4.0
12.5,0,108.716,2002,4.3,4.0
34.99,0,26.88,2007,5.5,7.0
9.787,0,105.579,2004,4.3,4.0
8.995,0,131.882,2001,4.3,4.0
8.991,0,153.014,2001,4.3,4.0
6.5,0,170.007,2001,5.4,6.0
27.995,1,74.453,2007,5.5,7.0
4.9,0,122.623,2000,5.0,5.0
17.9,0,85.414,2006,5.0,5.0
42.99,0,43.151,2010,5.5,7.0
42.995,1,59.827,2012,4.6,7.0
12.951,0,104.435,2005,5.0,5.0
49.995,1,43.923,2011,5.5,7.0
25.99,0,76.466,2007,5.5,7.0
69.989,1,12.705,2012,4.6,7.0
7.9,0,111.116,1995,5.0,5.0
3.5,0,127.929,1999,5.0,5.0
32.9,1,59.53,2008,5.5,7.0
32.791,0,36.188,2007,5.5,7.0
35.999,0,77.623,2008,5.5,7.0
7.5,0,136.5,2000,5.0,5.0
32.998,0,70.177,2009,5.5,7.0
27.995,0,68.781,2007,5.5,7.0
13.995,0,117.486,2002,5.0,5.0
7.995,0,137.786,2002,4.3,4.0
33.0,0,58.723,2008,5.5,7.0
6.999,0,246.238,2006,4.3,4.0
13.995,0,57.715,2003,4.3,4.0
15.995,0,107.206,2006,5.0,5.0
29.95,0,58.3,2008,5.5,7.0
10.5,0,115.894,2002,4.3,4.0
51.441,1,21.842,2009,6.3,9.0
53.0,1,8.145,2012,4.6,7.0
8.95,0,105.256,2000,4.3,4.0
49.998,0,30.379,2011,5.5,7.0
14.0,1,50.939,2004,4.3,4.0
52.99,0,14.91,2012,4.6,7.0
39.995,1,40.509,2011,5.5,7.0
34.981,0,19.64,2007,5.5,7.0
47.499,1,31.961,2012,4.6,7.0
54.998,0,32.039,2012,4.6,7.0
6.995,0,89.307,1999,3.2,0.0
32.999,0,75.4,2008,5.5,7.0
24.591,0,85.637,2007,5.5,7.0
14.999,0,141.131,2006,5.0,5.0
48.998,0,58.397,2012,4.6,7.0
9.995,0,122.971,2000,5.0,5.0
30.999,0,90.001,2007,5.5,7.0
30.997,0,63.328,2007,5.5,7.0
34.434,0,63.298,2009,5.5,7.0
11.791,0,57.018,2000,5.0,5.0
44.995,0,31.91,2011,3.5,2.0
12.991,0,120.539,2003,5.0,5.0
61.0,1,40.415,2011,5.5,9.0
24.997,0,102.862,2007,5.5,7.0
20.995,0,94.788,2007,5.5,7.0
23.995,0,113.165,2007,5.5,7.0
8.995,0,120.272,2004,5.0,5.0
25.991,0,89.434,2008,5.5,7.0
22.899,0,102.253,2007,5.5,7.0
12.988,0,101.128,2003,5.0,5.0
53.994,1,44.964,2011,5.5,7.0
6.9,0,131.717,2001,5.0,5.0
43.491,0,47.574,2012,4.6,7.0
34.988,0,65.53,2009,5.5,7.0
46.8,0,32.825,2011,5.5,7.0
11.95,0,82.149,2003,5.0,5.0
40.777,0,32.55,2010,5.5,7.0
35.985,0,53.459,2008,5.5,7.0
63.995,1,25.329,2013,4.6,7.0
29.95,0,98.563,2007,5.5,7.0
54.995,0,38.093,2012,4.6,7.0
35.881,0,28.826,2010,5.5,7.0
35.944,0,67.958,2010,5.5,7.0
59.347,1,20.859,2012,4.6,7.0
59.944,0,27.744,2012,4.6,7.0
15.995,1,75.656,2006,4.3,4.0
9.5,1,98.86,2000,5.0,5.0
28.997,0,62.826,2007,5.5,7.0
53.45,1,31.848,2013,4.6,7.0
27.674,0,81.844,2008,5.5,7.0
6.6,0,99.321,1995,5.0,5.0
34.985,0,82.79,2009,5.5,7.0
55.995,1,15.2,2012,4.6,7.0
6.4,0,164.947,2002,5.8,8.0
34.995,0,59.042,2008,5.5,7.0
5.995,0,104.334,2002,4.3,4.0
27.995,0,73.0,2008,5.5,7.0
49.0,0,15.442,2011,5.5,7.0
58.994,1,48.653,2013,4.6,7.0
58.991,0,28.849,2012,4.6,7.0
34.9,1,72.395,2010,5.5,7.0
8.8,0,84.136,2000,5.0,5.0
37.595,0,36.157,2008,5.5,7.0
21.9,0,27.281,2004,5.0,5.0
51.995,1,16.399,2013,4.6,7.0
51.888,0,59.444,2010,6.3,9.0
57.75,0,28.589,2012,4.6,7.0
41.495,0,47.28,2011,5.5,7.0
58.99,1,16.361,2012,4.6,7.0
37.999,1,34.271,2010,5.5,7.0
4.0,0,57.453,2004,4.3,4.0
26.499,0,58.933,2007,5.5,7.0
45.995,0,65.281,2009,5.5,7.0
48.656,0,31.03,2011,5.5,7.0
9.506,0,126.647,2006,3.7,1.0
33.0,1,39.04,2007,5.5,7.0
31.995,0,54.289,2007,5.5,7.0
48.995,0,22.0,2012,4.6,7.0
39.9,0,48.829,2009,5.5,7.0
46.995,0,44.792,2012,4.6,7.0
32.9,1,38.012,2007,5.5,7.0
20.995,0,124.035,2007,5.5,7.0
56.98,0,43.393,2010,5.5,7.0
5.995,0,133.692,2000,5.0,5.0
42.8,0,58.273,2008,6.3,9.0
22.544,0,86.115,2007,5.5,7.0
54.8,0,19.324,2013,4.6,7.0
12.99,0,44.663,2003,4.3,4.0
12.412,0,117.907,2006,3.7,1.0
29.999,0,81.475,2008,5.5,7.0
9.995,0,132.174,2002,5.0,5.0
39.95,0,34.63,2009,5.5,7.0
37.0,1,43.109,2008,5.5,7.0
33.89,0,72.589,2007,5.5,8.0
9.999,0,124.508,2002,4.3,4.0
25.999,0,76.494,2007,5.5,7.0
50.995,0,44.089,2013,4.6,7.0
14.8,0,77.183,2006,4.3,4.0
5.99,0,163.301,1999,5.0,5.0
53.9,0,29.53,2012,4.6,7.0
52.999,0,30.275,2013,4.6,7.0
7.995,0,148.692,2005,5.0,5.0
6.999,0,137.668,2001,4.3,4.0
29.917,0,74.445,2009,5.5,7.0
14.826,0,93.654,2006,3.7,1.0
37.995,1,34.85,2009,5.5,7.0
44.977,0,34.458,2012,4.6,7.0
4.495,0,142.825,1999,3.2,0.0
16.9,0,93.953,2006,4.3,4.0
41.195,0,43.221,2009,5.5,7.0
22.0,1,107.449,2007,5.5,7.0
79.998,0,12.757,2013,4.6,7.0
59.9,1,18.754,2013,4.6,7.0
52.888,0,27.374,2009,5.5,7.0
9.99,1,53.668,2000,4.3,4.0
68.98,1,4.173,2012,4.6,7.0
44.8,0,68.77,2008,6.3,9.0
9.5,0,96.0,1998,5.0,5.0
29.998,0,97.036,2008,5.5,7.0
35.495,0,43.978,2010,3.5,2.0
52.995,0,15.092,2013,4.6,7.0
7.909,0,131.142,2002,5.4,6.0
22.95,0,90.401,2007,5.5,7.0
31.99,0,53.16,2007,5.5,7.0
11.995,0,118.896,2004,4.3,4.0
42.67,0,38.168,2011,5.5,7.0
69.9,0,8.348,2013,4.6,7.0
68.991,1,10.845,2012,4.6,7.0
32.985,0,80.951,2009,5.5,7.0
45.491,0,48.354,2010,5.5,7.0
33.995,0,87.711,2007,5.5,7.0
26.995,1,79.2,2009,5.5,7.0
54.95,0,18.205,2012,4.6,7.0
29.995,0,89.392,2010,5.5,7.0
14.95,0,59.33,2002,5.0,5.0
12.995,0,106.5,2001,5.4,6.0
8.9,0,161.229,2005,4.3,4.0
56.9,0,30.975,2013,4.6,7.0
58.999,0,14.966,2011,5.5,7.0
13.599,0,70.483,2004,4.3,4.0
13.788,0,82.998,2005,4.3,4.0
45.99,0,28.194,2010,5.5,7.0
55.9,0,58.913,2011,5.5,7.0
2.995,0,137.086,2004,4.3,4.0
69.9,1,6.583,2013,4.6,7.0
6.995,0,179.488,2006,3.7,1.0
13.999,0,98.897,2003,4.3,4.0
6.199,0,103.7,2004,4.3,4.0
13.717,0,99.24,2005,5.4,6.0
9.998,0,126.037,2001,5.4,6.0
72.99,0,7.302,2013,4.6,7.0
12.99,0,79.638,2004,5.0,5.0
11.9,0,39.56,2001,5.0,5.0
22.5,0,102.787,2007,5.5,7.0
74.995,1,5.623,2013,4.6,7.0
42.995,0,70.459,2008,6.3,9.0
43.877,0,35.604,2011,5.5,7.0
32.75,0,60.479,2008,5.5,7.0
12.995,0,94.589,2006,4.3,4.0
14.995,0,86.679,2004,5.4,6.0
39.98,0,42.055,2008,5.5,7.0
49.475,0,39.28,2013,4.6,7.0
21.8,0,91.312,2007,5.5,7.0
44.98,1,41.699,2011,5.5,7.0
57.999,0,26.824,2012,4.6,7.0
32.995,0,60.26,2008,5.5,7.0
51.974,0,29.717,2011,5.5,7.0
5.988,0,108.377,1995,5.0,5.0
45.999,1,49.643,2013,4.6,7.0
50.988,1,23.5,2012,4.6,7.0
14.988,0,86.144,2005,4.3,4.0
28.999,0,36.621,2007,5.5,7.0
31.995,0,64.89,2008,5.5,7.0
29.995,1,52.223,2008,5.5,7.0
43.9,0,30.049,2010,5.5,7.0
14.99,0,91.023,2005,5.0,5.0
37.997,0,22.328,2008,5.5,7.0
39.499,0,58.792,2012,4.6,7.0
36.89,0,49.227,2007,5.5,7.0
46.995,1,6.763,2010,5.5,7.0
17.995,1,43.643,2006,3.7,1.0
6.977,0,137.215,2001,5.0,5.0
5.988,0,197.193,2000,4.3,4.0
59.9,0,11.076,2012,3.0,1.0
10.988,0,102.1,2002,5.0,5.0
49.995,0,33.849,2011,5.5,7.0
35.999,0,88.96,2007,5.5,7.0
58.688,0,12.737,2013,4.6,7.0
37.325,0,39.245,2009,5.5,7.0
36.991,0,63.726,2009,5.5,7.0
9.359,0,122.688,2003,5.0,5.0
36.991,0,52.514,2009,5.5,7.0
26.999,0,75.934,2007,5.5,7.0
8.971,0,118.033,2000,5.0,5.0
22.995,0,86.019,2007,5.5,7.0
34.991,0,40.672,2007,5.5,7.0
29.895,0,89.951,2010,5.5,7.0
29.9,0,81.272,2008,5.5,7.0
8.995,0,122.563,2002,4.3,4.0
48.991,0,53.153,2012,4.6,7.0
26.0,0,79.587,2007,5.5,7.0
79.8,0,19.719,2012,5.5,9.0
32.995,1,23.008,2008,5.5,7.0
14.995,0,84.0,2006,3.7,1.0
34.999,1,48.65,2011,5.5,7.0
6.995,0,194.492,2001,4.3,4.0
57.995,0,16.099,2012,4.6,7.0
44.991,0,27.201,2011,5.5,7.0
10.995,0,92.461,2001,5.0,5.0
17.9,0,79.113,2006,5.0,5.0
6.993,0,142.909,2000,4.3,4.0
26.998,0,67.158,2008,5.5,7.0
39.93,0,65.816,2011,5.5,7.0
68.991,0,13.295,2012,4.6,7.0
33.995,1,43.527,2010,5.5,7.0
40.99,1,37.772,2011,5.5,7.0
21.995,0,101.807,2007,5.5,7.0
26.998,0,75.072,2008,5.5,7.0
20.993,0,73.66,2006,5.0,5.0
